oligo	actualcounts	mappedcounts
UTR24.oligo78	910	910
UTR31.oligo19	1582	1582
UTR30.oligo120	509	509
UTR31.oligo222	832	832
UTR25.oligo279	1253	1253
UTR34.oligo38	1223	1223
UTR17.oligo191	515	515
UTR31.oligo176	162	162
UTR3.oligo206	380	380
UTR23.oligo118	627	627
UTR29.oligo277	996	996
UTR17.oligo299	1465	1465
UTR25.oligo334	1058	1058
UTR25.oligo120	727	727
UTR18.oligo262	686	686
UTR11.oligo421	323	323
UTR31.oligo21	1144	1144
UTR25.oligo88	382	382
UTR5.oligo184	284	284
UTR2.oligo344	1254	1254
UTR35.oligo76	85	85
UTR30.oligo172	584	584
UTR16.oligo60	529	529
UTR13.oligo27	1284	1284
UTR33.oligo137	938	938
UTR12.oligo323	1190	1190
UTR11.oligo249	368	368
UTR4.oligo46	398	398
UTR13.oligo58	1054	1054
UTR33.oligo283	994	994
UTR18.oligo341	413	413
UTR18.oligo46	247	247
UTR34.oligo235	350	350
UTR14.oligo98	446	446
UTR15.oligo107	307	307
UTR2.oligo432	287	287
UTR23.oligo145	253	253
UTR16.oligo143	1174	1174
UTR11.oligo129	636	636
UTR24.oligo257	679	679
UTR31.oligo47	420	420
UTR2.oligo153	109	109
UTR2.oligo391	372	372
UTR6.oligo171	545	545
UTR25.oligo242	582	582
UTR28.oligo87	256	256
UTR34.oligo193	319	319
UTR25.oligo64	327	327
UTR3.oligo360	620	620
UTR3.oligo53	618	618
UTR12.oligo12	1071	1071
UTR29.oligo31	416	416
UTR3.oligo34	504	504
UTR17.oligo289	555	555
UTR18.oligo373	365	365
UTR18.oligo228	1025	1025
UTR17.oligo119	270	270
UTR16.oligo64	342	342
UTR33.oligo273	486	486
UTR31.oligo107	677	677
UTR3.oligo328	631	631
UTR2.oligo108	961	961
UTR18.oligo104	602	602
UTR30.oligo102	1845	1845
UTR6.oligo327	556	556
UTR17.oligo14	359	359
UTR3.oligo284	243	243
UTR16.oligo124	606	606
UTR34.oligo202	476	476
UTR32.oligo159	761	761
UTR25.oligo31	935	935
UTR17.oligo134	135	135
UTR30.oligo463	275	275
UTR26.oligo43	404	404
UTR13.oligo127	413	413
UTR24.oligo59	560	560
UTR16.oligo215	1136	1136
UTR12.oligo15	441	441
UTR12.oligo319	999	999
UTR35.oligo203	1104	1104
UTR25.oligo3	1180	1180
UTR5.oligo277	1311	1311
UTR18.oligo217	506	506
UTR6.oligo132	705	705
UTR15.oligo33	644	644
UTR29.oligo153	421	421
UTR1.oligo12	298	298
UTR23.oligo77	287	287
UTR19.oligo141	555	555
UTR5.oligo378	82	82
UTR18.oligo47	949	949
UTR31.oligo173	783	783
UTR27.oligo48	1053	1053
UTR3.oligo320	464	464
UTR29.oligo172	231	231
UTR26.oligo28	561	561
UTR3.oligo91	781	781
UTR25.oligo412	856	856
UTR29.oligo335	805	805
UTR15.oligo18	689	689
UTR3.oligo5	238	238
UTR16.oligo266	498	498
UTR28.oligo183	589	589
UTR33.oligo20	341	341
UTR10.oligo293	681	681
UTR13.oligo167	531	531
UTR27.oligo430	58	58
UTR27.oligo302	243	243
UTR27.oligo55	89	89
UTR22.oligo106	955	955
UTR12.oligo347	207	207
UTR2.oligo424	155	155
UTR24.oligo283	241	241
UTR25.oligo181	683	683
UTR24.oligo246	478	478
UTR13.oligo216	291	291
UTR12.oligo50	742	742
UTR25.oligo306	1729	1729
UTR6.oligo140	1352	1352
UTR31.oligo61	346	346
UTR11.oligo445	661	661
UTR6.oligo387	1098	1098
UTR18.oligo245	295	295
UTR7.oligo48	620	620
UTR5.oligo76	227	227
UTR20.oligo6	1583	1583
UTR31.oligo55	708	708
UTR4.oligo34	166	166
UTR11.oligo263	54	54
UTR14.oligo174	639	639
UTR18.oligo322	459	459
UTR13.oligo194	334	334
UTR33.oligo85	209	209
UTR16.oligo151	1176	1176
UTR31.oligo94	438	438
UTR12.oligo263	669	669
UTR4.oligo37	373	373
UTR11.oligo350	268	268
UTR11.oligo112	250	250
UTR4.oligo173	485	485
UTR35.oligo154	1230	1230
UTR5.oligo338	34	34
UTR10.oligo8	530	530
UTR17.oligo140	413	413
UTR27.oligo382	69	69
UTR3.oligo321	213	213
UTR27.oligo292	1465	1465
UTR33.oligo168	25	25
UTR17.oligo90	293	293
UTR3.oligo478	304	304
UTR6.oligo325	46	46
UTR18.oligo22	520	520
UTR5.oligo125	194	194
UTR2.oligo82	303	303
UTR10.oligo332	242	242
UTR10.oligo247	264	264
UTR34.oligo105	136	136
UTR24.oligo68	290	290
UTR25.oligo216	328	328
UTR13.oligo260	733	733
UTR30.oligo429	156	156
UTR7.oligo24	546	546
UTR33.oligo173	1477	1477
UTR12.oligo58	1318	1318
UTR23.oligo120	328	328
UTR13.oligo223	693	693
UTR16.oligo311	402	402
UTR6.oligo354	687	687
UTR32.oligo36	686	686
UTR15.oligo15	945	945
UTR15.oligo118	451	451
UTR34.oligo208	237	237
UTR6.oligo332	621	621
UTR18.oligo132	465	465
UTR25.oligo138	410	410
UTR29.oligo225	334	334
UTR35.oligo47	1349	1349
UTR4.oligo157	869	869
UTR33.oligo227	223	223
UTR24.oligo369	309	309
UTR6.oligo402	1454	1454
UTR7.oligo75	259	259
UTR28.oligo203	129	129
UTR3.oligo8	624	624
UTR34.oligo126	36	36
UTR11.oligo353	656	656
UTR12.oligo53	435	435
UTR17.oligo59	1207	1207
UTR11.oligo403	177	177
UTR10.oligo257	611	611
UTR12.oligo239	993	993
UTR9.oligo27	587	587
UTR30.oligo50	270	270
UTR35.oligo122	392	392
UTR35.oligo292	58	58
UTR16.oligo389	143	143
UTR22.oligo126	425	425
UTR18.oligo186	727	727
UTR12.oligo141	136	136
UTR3.oligo233	103	103
UTR11.oligo71	751	751
UTR17.oligo37	939	939
UTR25.oligo265	237	237
UTR6.oligo392	591	591
UTR21.oligo134	213	213
UTR13.oligo57	751	751
UTR29.oligo102	249	249
UTR2.oligo427	1202	1202
UTR6.oligo143	1157	1157
UTR12.oligo164	425	425
UTR12.oligo34	395	395
UTR20.oligo47	697	697
UTR26.oligo99	1828	1828
UTR3.oligo381	547	547
UTR5.oligo236	976	976
UTR32.oligo69	311	311
UTR5.oligo197	408	408
UTR5.oligo206	673	673
UTR11.oligo418	188	188
UTR34.oligo168	590	590
UTR2.oligo172	87	87
UTR8.oligo12	361	361
UTR3.oligo184	291	291
UTR18.oligo336	430	430
UTR18.oligo400	302	302
UTR4.oligo27	104	104
UTR6.oligo419	64	64
UTR27.oligo43	108	108
UTR4.oligo229	88	88
UTR30.oligo68	474	474
UTR10.oligo263	497	497
UTR17.oligo31	260	260
UTR6.oligo48	1235	1235
UTR33.oligo60	1005	1005
UTR31.oligo2	299	299
UTR28.oligo55	788	788
UTR6.oligo379	395	395
UTR23.oligo135	226	226
UTR11.oligo130	289	289
UTR16.oligo408	494	494
UTR3.oligo246	1695	1695
UTR16.oligo171	112	112
UTR2.oligo300	367	367
UTR30.oligo303	624	624
UTR2.oligo421	769	769
UTR13.oligo44	1233	1233
UTR7.oligo85	263	263
UTR3.oligo250	85	85
UTR35.oligo145	383	383
UTR18.oligo25	220	220
UTR26.oligo84	752	752
UTR9.oligo14	223	223
UTR27.oligo372	1540	1540
UTR11.oligo103	1651	1651
UTR27.oligo383	788	788
UTR11.oligo436	525	525
UTR3.oligo167	1116	1116
UTR35.oligo63	598	598
UTR3.oligo154	112	112
UTR35.oligo215	145	145
UTR18.oligo74	177	177
UTR11.oligo426	525	525
UTR17.oligo57	1750	1750
UTR11.oligo134	435	435
UTR10.oligo314	80	80
UTR5.oligo152	388	388
UTR25.oligo148	111	111
UTR18.oligo461	85	85
UTR12.oligo278	195	195
UTR24.oligo201	138	138
UTR24.oligo52	413	413
UTR4.oligo180	882	882
UTR29.oligo210	435	435
UTR3.oligo469	574	574
UTR24.oligo368	958	958
UTR27.oligo438	75	75
UTR5.oligo403	300	300
UTR7.oligo92	148	148
UTR23.oligo65	315	315
UTR29.oligo97	617	617
UTR3.oligo383	356	356
UTR5.oligo379	455	455
UTR18.oligo297	476	476
UTR16.oligo51	279	279
UTR27.oligo420	497	497
UTR16.oligo198	634	634
UTR18.oligo441	223	223
UTR16.oligo370	131	131
UTR16.oligo276	94	94
UTR14.oligo127	1223	1223
UTR32.oligo64	747	747
UTR2.oligo115	181	181
UTR33.oligo29	967	967
UTR4.oligo94	390	390
UTR14.oligo16	557	557
UTR15.oligo262	1494	1494
UTR13.oligo93	633	633
UTR15.oligo64	446	446
UTR13.oligo136	676	676
UTR19.oligo98	995	995
UTR5.oligo310	426	426
UTR18.oligo397	319	319
UTR27.oligo289	571	571
UTR5.oligo59	197	197
UTR1.oligo69	85	85
UTR3.oligo201	647	647
UTR25.oligo63	799	799
UTR29.oligo176	674	674
UTR31.oligo263	422	422
UTR23.oligo72	1155	1155
UTR26.oligo46	1019	1019
UTR33.oligo160	717	717
UTR11.oligo156	1062	1062
UTR11.oligo19	1479	1479
UTR32.oligo60	317	317
UTR5.oligo190	616	616
UTR21.oligo41	1292	1292
UTR27.oligo437	435	435
UTR17.oligo172	384	384
UTR31.oligo276	476	476
UTR28.oligo169	414	414
UTR25.oligo150	694	694
UTR31.oligo95	188	188
UTR28.oligo30	161	161
UTR10.oligo240	503	503
UTR16.oligo260	561	561
UTR20.oligo82	309	309
UTR30.oligo259	456	456
UTR35.oligo96	799	799
UTR14.oligo57	302	302
UTR11.oligo203	1095	1095
UTR33.oligo263	500	500
UTR31.oligo117	152	152
UTR13.oligo261	327	327
UTR24.oligo111	340	340
UTR28.oligo143	334	334
UTR17.oligo87	106	106
UTR22.oligo123	355	355
UTR29.oligo5	972	972
UTR30.oligo126	552	552
UTR25.oligo92	339	339
UTR32.oligo132	490	490
UTR2.oligo257	372	372
UTR20.oligo53	290	290
UTR19.oligo22	392	392
UTR4.oligo155	339	339
UTR11.oligo192	904	904
UTR21.oligo93	652	652
UTR24.oligo44	278	278
UTR12.oligo0	396	396
UTR1.oligo84	612	612
UTR21.oligo207	843	843
UTR10.oligo113	236	236
UTR4.oligo96	140	140
UTR30.oligo248	325	325
UTR33.oligo143	903	903
UTR13.oligo225	1304	1304
UTR35.oligo86	213	213
UTR4.oligo206	693	693
UTR31.oligo273	842	842
UTR4.oligo163	641	641
UTR24.oligo95	425	425
UTR23.oligo68	800	800
UTR14.oligo80	36	36
UTR24.oligo200	699	699
UTR16.oligo184	666	666
UTR1.oligo29	333	333
UTR6.oligo67	324	324
UTR29.oligo341	338	338
UTR5.oligo270	269	269
UTR14.oligo8	278	278
UTR11.oligo278	353	353
UTR5.oligo116	856	856
UTR35.oligo288	838	838
UTR13.oligo26	131	131
UTR2.oligo26	589	589
UTR24.oligo47	1367	1367
UTR25.oligo324	1053	1053
UTR17.oligo285	303	303
UTR13.oligo36	228	228
UTR14.oligo77	359	359
UTR13.oligo245	402	402
UTR11.oligo47	413	413
UTR29.oligo39	659	659
UTR5.oligo19	259	259
UTR21.oligo108	860	860
UTR24.oligo82	432	432
UTR17.oligo127	204	204
UTR34.oligo233	1361	1361
UTR27.oligo164	396	396
UTR3.oligo323	342	342
UTR6.oligo299	577	577
UTR10.oligo295	828	828
UTR11.oligo267	236	236
UTR28.oligo130	605	605
UTR35.oligo181	890	890
UTR10.oligo227	715	715
UTR15.oligo11	140	140
UTR29.oligo373	111	111
UTR18.oligo244	290	290
UTR18.oligo13	658	658
UTR27.oligo327	461	461
UTR33.oligo166	633	633
UTR17.oligo209	516	516
UTR10.oligo143	687	687
UTR34.oligo205	637	637
UTR25.oligo133	31	31
UTR17.oligo273	136	136
UTR17.oligo68	411	411
UTR6.oligo19	824	824
UTR11.oligo99	807	807
UTR6.oligo297	373	373
UTR2.oligo361	651	651
UTR10.oligo258	664	664
UTR25.oligo104	163	163
UTR11.oligo179	1062	1062
UTR29.oligo67	560	560
UTR26.oligo53	1410	1410
UTR11.oligo307	580	580
UTR27.oligo188	226	226
UTR11.oligo359	523	523
UTR21.oligo88	655	655
UTR2.oligo349	685	685
UTR25.oligo29	153	153
UTR34.oligo196	303	303
UTR31.oligo113	909	909
UTR29.oligo376	581	581
UTR21.oligo211	719	719
UTR11.oligo110	580	580
UTR14.oligo61	118	118
UTR33.oligo73	74	74
UTR3.oligo454	647	647
UTR17.oligo15	582	582
UTR3.oligo14	410	410
UTR27.oligo6	500	500
UTR4.oligo104	1191	1191
UTR18.oligo149	428	428
UTR19.oligo123	432	432
UTR24.oligo284	292	292
UTR16.oligo308	215	215
UTR24.oligo332	216	216
UTR5.oligo212	788	788
UTR19.oligo70	604	604
UTR10.oligo12	1087	1087
UTR31.oligo318	360	360
UTR3.oligo107	1023	1023
UTR21.oligo143	89	89
UTR27.oligo385	280	280
UTR20.oligo81	314	314
UTR17.oligo283	495	495
UTR25.oligo62	384	384
UTR6.oligo116	628	628
UTR21.oligo168	350	350
UTR5.oligo287	387	387
UTR7.oligo128	473	473
UTR14.oligo155	1098	1098
UTR10.oligo300	177	177
UTR12.oligo336	102	102
UTR4.oligo176	376	376
UTR15.oligo190	236	236
UTR3.oligo382	407	407
UTR29.oligo114	668	668
UTR20.oligo48	1313	1313
UTR22.oligo50	1269	1269
UTR23.oligo113	1185	1185
UTR35.oligo57	1135	1135
UTR26.oligo12	330	330
UTR6.oligo53	270	270
UTR19.oligo110	415	415
UTR3.oligo424	85	85
UTR18.oligo175	128	128
UTR29.oligo290	390	390
UTR35.oligo84	610	610
UTR5.oligo27	161	161
UTR18.oligo380	259	259
UTR25.oligo110	743	743
UTR17.oligo2	673	673
UTR31.oligo241	1256	1256
UTR19.oligo136	116	116
UTR30.oligo177	311	311
UTR3.oligo99	1379	1379
UTR1.oligo6	588	588
UTR3.oligo73	234	234
UTR11.oligo208	317	317
UTR10.oligo212	143	143
UTR19.oligo105	513	513
UTR5.oligo175	269	269
UTR24.oligo128	1122	1122
UTR13.oligo75	236	236
UTR6.oligo195	488	488
UTR2.oligo31	290	290
UTR29.oligo218	468	468
UTR25.oligo239	590	590
UTR3.oligo349	548	548
UTR4.oligo86	316	316
UTR16.oligo156	625	625
UTR3.oligo413	191	191
UTR15.oligo120	662	662
UTR27.oligo251	562	562
UTR5.oligo78	565	565
UTR24.oligo141	807	807
UTR12.oligo82	304	304
UTR25.oligo339	313	313
UTR25.oligo135	868	868
UTR1.oligo52	215	215
UTR18.oligo337	731	731
UTR26.oligo92	634	634
UTR29.oligo149	225	225
UTR35.oligo35	1732	1732
UTR30.oligo88	460	460
UTR32.oligo196	199	199
UTR24.oligo364	138	138
UTR6.oligo277	502	502
UTR4.oligo114	747	747
UTR2.oligo74	593	593
UTR33.oligo247	1272	1272
UTR1.oligo5	224	224
UTR27.oligo35	119	119
UTR2.oligo123	249	249
UTR31.oligo304	131	131
UTR24.oligo208	626	626
UTR10.oligo231	428	428
UTR22.oligo48	56	56
UTR14.oligo214	339	339
UTR23.oligo94	1067	1067
UTR12.oligo104	261	261
UTR12.oligo84	41	41
UTR5.oligo243	731	731
UTR3.oligo28	901	901
UTR21.oligo63	99	99
UTR7.oligo17	93	93
UTR22.oligo18	311	311
UTR28.oligo137	686	686
UTR5.oligo397	744	744
UTR35.oligo164	297	297
UTR33.oligo222	67	67
UTR28.oligo18	1166	1166
UTR7.oligo69	410	410
UTR33.oligo254	104	104
UTR29.oligo251	332	332
UTR2.oligo264	286	286
UTR16.oligo193	227	227
UTR3.oligo443	323	323
UTR1.oligo15	1234	1234
UTR24.oligo233	265	265
UTR23.oligo37	312	312
UTR4.oligo197	590	590
UTR31.oligo226	650	650
UTR30.oligo433	123	234
UTR30.oligo280	352	241
UTR30.oligo131	445	445
UTR24.oligo19	264	264
UTR30.oligo307	564	564
UTR35.oligo102	279	279
UTR14.oligo44	322	322
UTR5.oligo117	192	192
UTR7.oligo131	175	175
UTR2.oligo403	409	409
UTR34.oligo3	558	558
UTR17.oligo275	294	294
UTR2.oligo54	422	422
UTR2.oligo21	661	661
UTR7.oligo53	165	165
UTR7.oligo45	695	695
UTR25.oligo128	707	707
UTR28.oligo167	261	261
UTR23.oligo151	166	166
UTR31.oligo12	689	689
UTR11.oligo105	176	176
UTR28.oligo27	237	237
UTR13.oligo180	425	425
UTR18.oligo155	410	410
UTR16.oligo202	165	165
UTR25.oligo400	444	444
UTR29.oligo319	1033	1033
UTR19.oligo48	237	237
UTR2.oligo111	331	331
UTR29.oligo174	392	392
UTR32.oligo22	475	475
UTR3.oligo355	652	652
UTR22.oligo19	663	663
UTR27.oligo107	921	921
UTR10.oligo217	583	583
UTR5.oligo367	525	525
UTR21.oligo62	321	321
UTR33.oligo289	174	174
UTR16.oligo11	254	254
UTR4.oligo112	255	255
UTR13.oligo31	1522	1522
UTR15.oligo54	288	288
UTR16.oligo422	90	90
UTR11.oligo17	216	216
UTR4.oligo45	67	67
UTR13.oligo176	400	400
UTR11.oligo175	591	591
UTR14.oligo6	217	217
UTR22.oligo17	145	145
UTR11.oligo199	249	249
UTR19.oligo7	167	167
UTR5.oligo158	432	432
UTR31.oligo97	716	716
UTR1.oligo80	333	333
UTR2.oligo61	29	29
UTR28.oligo108	1385	1385
UTR12.oligo219	947	947
UTR33.oligo122	106	106
UTR11.oligo101	215	215
UTR31.oligo162	194	194
UTR14.oligo228	501	501
UTR10.oligo153	790	790
UTR22.oligo91	515	515
UTR16.oligo35	89	89
UTR21.oligo179	512	512
UTR18.oligo110	865	865
UTR27.oligo69	346	346
UTR2.oligo397	1003	1003
UTR26.oligo23	278	278
UTR18.oligo355	208	208
UTR2.oligo323	453	453
UTR12.oligo70	515	515
UTR27.oligo360	252	252
UTR35.oligo143	328	328
UTR18.oligo444	169	169
UTR12.oligo305	327	327
UTR17.oligo45	777	777
UTR28.oligo83	572	572
UTR26.oligo45	370	370
UTR24.oligo151	736	736
UTR32.oligo145	309	309
UTR30.oligo378	94	94
UTR18.oligo435	263	263
UTR8.oligo3	637	637
UTR14.oligo66	70	70
UTR28.oligo119	810	810
UTR25.oligo404	494	494
UTR34.oligo167	220	220
UTR18.oligo235	455	455
UTR6.oligo13	631	631
UTR3.oligo185	95	95
UTR19.oligo73	194	194
UTR34.oligo135	651	651
UTR7.oligo142	490	490
UTR22.oligo94	72	72
UTR12.oligo127	212	212
UTR2.oligo147	674	674
UTR11.oligo385	1219	1219
UTR5.oligo176	478	478
UTR13.oligo183	131	131
UTR35.oligo320	134	134
UTR6.oligo113	938	938
UTR25.oligo207	838	838
UTR2.oligo175	181	181
UTR33.oligo267	561	561
UTR11.oligo326	514	514
UTR30.oligo389	63	63
UTR13.oligo63	304	304
UTR2.oligo381	269	269
UTR4.oligo116	592	592
UTR4.oligo238	487	487
UTR27.oligo328	567	567
UTR31.oligo18	1162	1162
UTR21.oligo139	227	227
UTR11.oligo320	426	426
UTR23.oligo86	323	323
UTR19.oligo109	568	568
UTR17.oligo292	469	469
UTR2.oligo39	1029	1029
UTR25.oligo72	575	575
UTR3.oligo247	905	905
UTR5.oligo199	280	280
UTR11.oligo215	343	343
UTR10.oligo73	93	93
UTR11.oligo433	659	659
UTR16.oligo237	129	129
UTR16.oligo102	1130	1130
UTR20.oligo92	893	893
UTR35.oligo26	511	511
UTR3.oligo35	229	229
UTR33.oligo241	224	224
UTR25.oligo169	66	66
UTR16.oligo76	260	260
UTR33.oligo82	306	306
UTR27.oligo305	519	519
UTR18.oligo279	787	787
UTR24.oligo282	387	387
UTR7.oligo40	342	342
UTR29.oligo132	360	360
UTR2.oligo17	857	857
UTR31.oligo116	112	112
UTR6.oligo391	360	360
UTR18.oligo351	941	941
UTR7.oligo32	179	179
UTR26.oligo62	385	385
UTR15.oligo242	369	369
UTR4.oligo171	689	689
UTR30.oligo436	180	124
UTR30.oligo283	72	128
UTR3.oligo139	310	310
UTR35.oligo118	455	455
UTR25.oligo136	433	433
UTR27.oligo46	469	469
UTR33.oligo192	746	746
UTR27.oligo100	574	574
UTR31.oligo73	274	274
UTR30.oligo364	178	178
UTR3.oligo277	325	325
UTR18.oligo385	233	233
UTR10.oligo141	371	371
UTR8.oligo28	778	778
UTR30.oligo431	240	329
UTR25.oligo283	36	36
UTR11.oligo323	137	137
UTR30.oligo278	360	271
UTR11.oligo94	301	301
UTR33.oligo141	463	463
UTR2.oligo33	166	166
UTR28.oligo91	271	271
UTR27.oligo264	209	209
UTR31.oligo230	61	61
UTR12.oligo124	40	40
UTR5.oligo119	792	792
UTR23.oligo71	102	102
UTR5.oligo313	988	988
UTR19.oligo126	356	356
UTR3.oligo252	576	576
UTR25.oligo49	316	316
UTR35.oligo216	164	164
UTR21.oligo97	654	654
UTR11.oligo288	254	254
UTR28.oligo127	203	203
UTR30.oligo397	436	436
UTR8.oligo4	63	63
UTR23.oligo27	435	435
UTR11.oligo144	211	211
UTR35.oligo260	500	500
UTR34.oligo242	917	917
UTR35.oligo282	475	475
UTR5.oligo70	445	445
UTR17.oligo232	165	165
UTR27.oligo344	239	239
UTR1.oligo1	254	254
UTR3.oligo2	10	10
UTR10.oligo297	570	570
UTR24.oligo104	465	465
UTR2.oligo99	622	622
UTR25.oligo192	262	262
UTR24.oligo404	304	304
UTR10.oligo211	143	143
UTR16.oligo123	1088	1088
UTR28.oligo177	126	126
UTR3.oligo65	194	194
UTR16.oligo327	86	86
UTR5.oligo17	642	642
UTR15.oligo161	1148	1148
UTR30.oligo67	303	303
UTR34.oligo73	155	155
UTR30.oligo168	605	605
UTR35.oligo151	1055	1055
UTR27.oligo30	827	827
UTR33.oligo256	827	827
UTR31.oligo33	386	386
UTR31.oligo123	286	286
UTR30.oligo260	151	151
UTR15.oligo215	126	126
UTR27.oligo54	1438	1438
UTR25.oligo292	401	401
UTR4.oligo223	331	331
UTR16.oligo211	105	105
UTR8.oligo19	227	227
UTR16.oligo131	222	222
UTR18.oligo60	506	506
UTR13.oligo29	23	23
UTR19.oligo36	400	400
UTR31.oligo184	182	182
UTR35.oligo9	258	258
UTR11.oligo408	119	119
UTR27.oligo204	328	328
UTR10.oligo27	139	139
UTR30.oligo344	377	377
UTR18.oligo178	589	589
UTR27.oligo426	299	299
UTR12.oligo269	333	333
UTR13.oligo126	524	524
UTR28.oligo59	347	347
UTR5.oligo166	282	282
UTR5.oligo164	427	427
UTR5.oligo337	417	417
UTR25.oligo261	138	138
UTR32.oligo30	578	578
UTR28.oligo16	228	228
UTR25.oligo365	122	122
UTR6.oligo175	39	39
UTR27.oligo271	631	631
UTR29.oligo256	372	372
UTR23.oligo103	112	112
UTR17.oligo196	49	49
UTR3.oligo140	682	682
UTR35.oligo243	146	146
UTR11.oligo270	401	401
UTR6.oligo372	78	78
UTR10.oligo148	806	806
UTR23.oligo40	500	500
UTR2.oligo230	167	167
UTR30.oligo455	267	267
UTR34.oligo26	136	136
UTR17.oligo213	674	674
UTR29.oligo354	165	165
UTR6.oligo219	301	301
UTR6.oligo257	399	399
UTR11.oligo276	166	166
UTR25.oligo397	555	555
UTR25.oligo305	529	529
UTR17.oligo53	530	530
UTR24.oligo132	242	242
UTR30.oligo152	948	948
UTR18.oligo159	62	62
UTR32.oligo151	112	112
UTR27.oligo92	188	188
UTR3.oligo87	310	310
UTR14.oligo131	719	719
UTR3.oligo425	471	471
UTR7.oligo112	808	808
UTR31.oligo169	350	350
UTR11.oligo114	1120	1120
UTR16.oligo309	401	401
UTR33.oligo258	399	399
UTR6.oligo51	167	167
UTR19.oligo46	67	67
UTR12.oligo114	263	263
UTR28.oligo185	432	432
UTR16.oligo208	433	433
UTR25.oligo78	230	230
UTR11.oligo340	318	318
UTR34.oligo31	857	857
UTR3.oligo21	542	542
UTR25.oligo267	103	103
UTR22.oligo104	775	775
UTR8.oligo16	202	202
UTR25.oligo125	285	285
UTR14.oligo51	115	115
UTR35.oligo270	365	365
UTR31.oligo170	93	93
UTR12.oligo242	178	178
UTR30.oligo143	223	223
UTR32.oligo128	434	434
UTR25.oligo266	520	520
UTR5.oligo357	88	88
UTR13.oligo165	1246	1246
UTR12.oligo203	738	738
UTR27.oligo232	401	401
UTR24.oligo126	484	484
UTR14.oligo7	30	30
UTR29.oligo320	97	97
UTR18.oligo138	679	679
UTR24.oligo226	389	389
UTR27.oligo458	710	710
UTR23.oligo7	231	231
UTR33.oligo4	309	309
UTR16.oligo347	26	26
UTR25.oligo355	199	199
UTR3.oligo63	54	54
UTR5.oligo301	283	283
UTR28.oligo131	727	727
UTR27.oligo152	177	177
UTR10.oligo154	369	369
UTR18.oligo187	172	172
UTR12.oligo197	404	404
UTR13.oligo92	229	229
UTR32.oligo167	655	655
UTR28.oligo53	224	224
UTR27.oligo40	40	40
UTR29.oligo287	121	121
UTR17.oligo217	365	365
UTR10.oligo115	181	181
UTR20.oligo19	420	420
UTR6.oligo180	67	67
UTR30.oligo42	630	630
UTR6.oligo60	263	263
UTR35.oligo301	471	471
UTR19.oligo131	205	205
UTR31.oligo315	486	486
UTR25.oligo396	50	50
UTR26.oligo49	283	283
UTR14.oligo169	350	350
UTR2.oligo294	1112	1112
UTR3.oligo234	134	134
UTR27.oligo395	319	319
UTR28.oligo77	235	235
UTR23.oligo148	257	257
UTR3.oligo114	736	736
UTR29.oligo344	439	439
UTR24.oligo70	355	355
UTR28.oligo101	389	389
UTR34.oligo60	383	383
UTR6.oligo249	762	762
UTR12.oligo196	264	264
UTR31.oligo165	202	202
UTR6.oligo80	487	487
UTR33.oligo70	34	34
UTR16.oligo295	355	355
UTR22.oligo64	333	333
UTR6.oligo186	104	104
UTR6.oligo37	255	255
UTR33.oligo242	813	813
UTR33.oligo9	646	646
UTR34.oligo189	331	331
UTR4.oligo14	216	216
UTR18.oligo96	294	294
UTR23.oligo75	403	403
UTR4.oligo56	87	87
UTR10.oligo264	305	305
UTR6.oligo133	455	455
UTR16.oligo200	535	535
UTR23.oligo109	62	62
UTR17.oligo271	47	47
UTR13.oligo65	36	36
UTR13.oligo87	377	377
UTR14.oligo25	332	332
UTR16.oligo73	300	300
UTR27.oligo82	132	132
UTR7.oligo113	731	731
UTR24.oligo189	369	369
UTR28.oligo184	294	294
UTR16.oligo161	184	184
UTR21.oligo68	161	161
UTR2.oligo434	739	739
UTR1.oligo64	408	408
UTR24.oligo396	206	206
UTR27.oligo307	442	442
UTR34.oligo241	697	697
UTR28.oligo236	146	146
UTR16.oligo41	88	88
UTR28.oligo200	144	144
UTR13.oligo201	63	63
UTR34.oligo71	313	313
UTR12.oligo97	105	105
UTR33.oligo32	905	905
UTR29.oligo151	158	158
UTR6.oligo95	640	640
UTR16.oligo181	21	21
UTR35.oligo244	406	406
UTR3.oligo54	217	217
UTR21.oligo45	261	261
UTR35.oligo27	225	225
UTR33.oligo88	191	191
UTR4.oligo216	598	598
UTR15.oligo157	270	270
UTR25.oligo74	540	540
UTR16.oligo239	228	228
UTR3.oligo227	189	189
UTR10.oligo162	365	365
UTR34.oligo32	619	619
UTR18.oligo37	224	224
UTR30.oligo390	165	165
UTR27.oligo311	274	274
UTR13.oligo17	391	391
UTR33.oligo271	163	163
UTR16.oligo406	354	354
UTR24.oligo365	162	162
UTR4.oligo122	282	282
UTR5.oligo376	315	315
UTR33.oligo56	650	650
UTR29.oligo0	424	424
UTR24.oligo22	578	578
UTR16.oligo214	304	304
UTR24.oligo13	283	283
UTR12.oligo163	135	135
UTR13.oligo197	298	298
UTR4.oligo181	449	449
UTR29.oligo12	272	272
UTR11.oligo121	248	248
UTR5.oligo9	165	165
UTR25.oligo41	50	50
UTR17.oligo30	183	183
UTR3.oligo41	235	235
UTR24.oligo269	141	141
UTR25.oligo351	34	34
UTR34.oligo163	182	182
UTR12.oligo137	595	595
UTR15.oligo214	257	257
UTR24.oligo39	231	231
UTR2.oligo376	276	276
UTR4.oligo148	30	30
UTR17.oligo199	199	199
UTR15.oligo105	210	210
UTR15.oligo25	296	296
